"Id";"ZipCode";"Place"
4527;8192;"Glattfelden"
4528;8192;"Glattfelden"
4529;8192;"Zweidlen"
4530;8193;"Eglisau"
4531;8193;"Eglisau"
4532;8194;"Hüntwangen"
4533;8195;"Wasterkingen"
4534;8196;"Wil ZH"
4535;8196;"Wil ZH"
4536;8197;"Rafz"
4537;8197;"Rafz"
4538;8200;"Schaffhausen"
4539;8200;"Schaffhausen"
4540;8203;"Schaffhausen"
4541;8207;"Schaffhausen"
4542;8208;"Schaffhausen"
4543;8212;"Neuhausen"
4544;8212;"Neuhausen"
4545;8212;"Nohl"
4546;8213;"Neunkirch"
4547;8214;"Gächlingen"
4548;8215;"Hallau"
4549;8216;"Oberhallau"
4550;8217;"Wilchingen"
4551;8217;"Wilchingen"
4552;8217;"Wilchingen"
4553;8218;"Osterfingen"
4554;8219;"Trasadingen"
4555;8222;"Beringen"
4556;8222;"Beringen"
4557;8223;"Guntmadingen"
4558;8223;"Guntmadingen"
4559;8224;"Löhningen"
4560;8224;"Löhningen"
4561;8225;"Siblingen"
4562;8225;"Siblingen"
4563;8226;"Schleitheim"
4564;8226;"Schleitheim"
4565;8226;"Schleitheim"
4566;8228;"Beggingen"
4567;8231;"Hemmental"
4568;8232;"Merishausen"
4569;8233;"Bargen SH"
4570;8234;"Stetten SH"
4571;8235;"Lohn SH"
4572;8236;"Büttenhardt"
4573;8236;"Opfertshofen SH"
4574;8239;"Dörflingen"
4575;8240;"Thayngen"
4576;8241;"Barzheim"
4577;8242;"Bibern SH"
4578;8242;"Hofen SH"
4579;8243;"Altdorf SH"
4580;8245;"Feuerthalen"
4581;8246;"Langwiesen"
4582;8247;"Flurlingen"
4583;8248;"Uhwiesen"
4584;8252;"Schlatt TG"
4585;8252;"Schlatt TG"
4586;8253;"Diessenhofen"
4587;8253;"Willisdorf"
4588;8254;"Basadingen"
4589;8255;"Schlattingen"
4590;8259;"Kaltenbach"
4591;8259;"Etzwilen"
4592;8259;"Rheinklingen"
4593;8259;"Wagenhausen"
4594;8260;"Stein am Rhein"
4595;8261;"Hemishofen"
4596;8262;"Ramsen"
4597;8263;"Buch SH"
4598;8264;"Eschenz"
4599;8264;"Eschenz"
4600;8265;"Mammern"
4601;8266;"Steckborn"
4602;8267;"Berlingen"
4603;8268;"Mannenbach-Salenst"
4604;8268;"Salenstein"
4605;8269;"Fruthwilen"
4606;8272;"Ermatingen"
4607;8273;"Triboltingen"
4608;8274;"Tägerwilen"
4609;8274;"Gottlieben"
4610;8280;"Kreuzlingen"
4611;8280;"Kreuzlingen"
4612;8280;"Kreuzlingen"
4613;8302;"Kloten"
4614;8303;"Bassersdorf"
4615;8304;"Wallisellen"
4616;8304;"Wallisellen"
4617;8305;"Dietlikon"
4618;8306;"Brüttisellen"
4619;8307;"Effretikon"
4620;8307;"Effretikon"
4621;8307;"Ottikon b.Kemptth."
4622;8308;"Illnau"
4623;8308;"Illnau"
4624;8308;"Agasul"
4625;8308;"Agasul"
4626;8308;"Agasul"
4627;8309;"Nürensdorf"
4628;8309;"Nürensdorf"
4629;8310;"Kemptthal"
4630;8310;"Kemptthal"
4631;8310;"Grafstal"
4632;8311;"Brütten"
4633;8312;"Winterberg ZH"
4634;8314;"Kyburg"
4635;8315;"Lindau"
4636;8317;"Tagelswangen"
4637;8320;"Fehraltorf"
4638;8322;"Madetswil"
4639;8322;"Madetswil"
4640;8322;"Gündisau"
4641;8330;"Pfäffikon ZH"
4642;8331;"Auslikon"
4643;8332;"Russikon"
4644;8332;"Rumlikon"
4645;8335;"Hittnau"
4646;8340;"Hinwil"
4647;8340;"Hinwil"
4648;8340;"Hinwil"
4649;8340;"Hinwil"
4650;8342;"Wernetshausen"
4651;8344;"Bäretswil"
4652;8345;"Adetswil"
4653;8345;"Adetswil"
4654;8352;"Elsau"
4655;8352;"Ricketwil"
4656;8353;"Elgg"
4657;8354;"Hofstetten ZH"
4658;8354;"Hofstetten ZH"
4659;8354;"Hofstetten ZH"
4660;8355;"Aadorf"
4661;8355;"Aadorf"
4662;8356;"Ettenhausen TG"
4663;8357;"Guntershausen"
4664;8360;"Eschlikon TG"
4665;8360;"Eschlikon TG"
4666;8360;"Wallenwil"
4667;8362;"Balterswil"
4668;8363;"Bichelsee"
4669;8363;"Bichelsee"
4670;8370;"Sirnach"
4671;8370;"Sirnach"
4672;8371;"Busswil TG"
4673;8372;"Wiezikon b.Sirnach"
4674;8372;"Wiezikon b.Sirnach"
4675;8374;"Dussnang"
4676;8374;"Oberwangen TG"
4677;8376;"Fischingen"
4678;8376;"Fischingen"
4679;8376;"Fischingen"
4680;8376;"Au TG"
4681;8376;"Au TG"
4682;8400;"Winterthur"
4683;8404;"Winterthur"
4684;8404;"Reutlingen"
4685;8404;"Stadel(Winterthur)"
4686;8405;"Winterthur"
4687;8405;"Winterthur"
4688;8406;"Winterthur"
4689;8408;"Winterthur"
4690;8409;"Winterthur"
4691;8412;"Aesch (Neftenbach)"
4692;8412;"Riet (Neftenbach)"
4693;8412;"Hünikon"
4694;8413;"Neftenbach"
4695;8414;"Buch am Irchel"
4696;8415;"Berg am Irchel"
4697;8415;"Gräslikon"
4698;8416;"Flaach"
4699;8418;"Schlatt ZH"
4700;8421;"Dättlikon"
4701;8422;"Pfungen"
4702;8424;"Embrach"
4703;8425;"Oberembrach"
4704;8426;"Lufingen"
4705;8427;"Freienstein"
4706;8427;"Rorbas"
4707;8428;"Teufen ZH"
4708;8428;"Teufen ZH"
4709;8442;"Hettlingen"
4710;8444;"Henggart"
4711;8447;"Dachsen"
4712;8447;"Dachsen"
4713;8450;"Andelfingen"
4714;8451;"Kleinandelfingen"
4715;8452;"Adlikon"
4716;8453;"Alten"
4717;8454;"Buchberg"
4718;8455;"Rüdlingen"
4719;8457;"Humlikon"
4720;8458;"Dorf"
4721;8459;"Volken"
4722;8460;"Marthalen"
4723;8461;"Oerlingen"
4724;8462;"Rheinau"
4725;8463;"Benken ZH"
4726;8464;"Ellikon am Rhein"
4727;8465;"Rudolfingen"
4728;8465;"Wildensbuch"
4729;8466;"Trüllikon"
4730;8466;"Trüllikon"
4731;8467;"Truttikon"
4732;8468;"Waltalingen"
4733;8468;"Waltalingen"
4734;8468;"Guntalingen"
4735;8471;"Rutschwil"
4736;8471;"Dägerlen"
4737;8471;"Oberwil (Dägerlen)"
4738;8471;"Berg (Dägerlen)"
4739;8471;"Bänk (Dägerlen)"
4740;8472;"Seuzach"
4741;8474;"Dinhard"
4742;8475;"Ossingen"
4743;8476;"Unterstammheim"
4744;8476;"Unterstammheim"
4745;8477;"Oberstammheim"
4746;8478;"Thalheim"
4747;8479;"Altikon"
4748;8482;"Sennhof"
4749;8482;"Sennhof"
4750;8483;"Kollbrunn"
4751;8483;"Kollbrunn"
4752;8484;"Weisslingen"
4753;8484;"Neschwil"
4754;8486;"Rikon im Tösstal"
4755;8486;"Rikon im Tösstal"
4756;8487;"Zell ZH"
4757;8487;"Rämismühle"
4758;8488;"Turbenthal"
4759;8488;"Turbenthal"
4760;8489;"Wildberg"
4761;8492;"Wila"
4762;8492;"Wila"
4763;8492;"Wila"
4764;8493;"Saland"
4765;8493;"Saland"
4766;8494;"Bauma"
4767;8494;"Bauma"
4768;8495;"Schmidrüti"
4769;8495;"Schmidrüti"
4770;8496;"Steg im Tösstal"
4771;8496;"Steg im Tösstal"
4772;8497;"Fischenthal"
4773;8498;"Gibswil"
4774;8498;"Gibswil"
4775;8498;"Gibswil"
4776;8499;"Sternenberg"
4777;8499;"Sternenberg"
4778;8500;"Frauenfeld"
4779;8500;"Frauenfeld"
4780;8500;"Frauenfeld"
4781;8500;"Frauenfeld"
4782;8500;"Frauenfeld"
4783;8500;"Gerlikon"
4784;8500;"Gerlikon"
4785;8505;"Pfyn"
4786;8505;"Dettighofen"
4787;8506;"Lanzenneunforn"
4788;8507;"Hörhausen"
4789;8507;"Hörhausen"
4790;8508;"Homburg"
4791;8508;"Homburg"
4792;8512;"Thundorf"
4793;8512;"Lustdorf"
4794;8512;"Wetzikon TG"
4795;8514;"Amlikon-Bissegg"
4796;8514;"Amlikon-Bissegg"
4797;8522;"Häuslenen"
4798;8522;"Aawangen"
4799;8523;"Hagenbuch ZH"
4800;8523;"Hagenbuch ZH"
4801;8524;"Uesslingen"
4802;8524;"Buch b. Frauenfeld"
4803;8525;"Niederneunforn"
4804;8525;"Wilen b. Neunforn"
4805;8525;"Wilen b. Neunforn"
4806;8526;"Oberneunforn"
4807;8532;"Warth"
4808;8532;"Weiningen TG"
4809;8532;"Weiningen TG"
4810;8535;"Herdern"
4811;8535;"Herdern"
4812;8536;"Hüttwilen"
4813;8536;"Hüttwilen"
4814;8536;"Hüttwilen"
4815;8537;"Nussbaumen TG"
4816;8537;"Uerschhausen"
4817;8542;"Wiesendangen"
4818;8542;"Wiesendangen"
4819;8543;"Bertschikon"
4820;8543;"Gundetswil"
4821;8543;"Kefikon ZH"
4822;8544;"Attikon"
4823;8545;"Rickenbach ZH"
4824;8545;"Rickenbach Sulz"
4825;8545;"Rickenbach Sulz"
4826;8546;"Islikon"
4827;8546;"Kefikon TG"
4828;8546;"Menzengrüt"
4829;8547;"Gachnang"
4830;8548;"Ellikon a d Thur"
4831;8552;"Felben-Wellhausen"
4832;8552;"Felben-Wellhausen"
4833;8553;"Harenwilen"
4834;8553;"Mettendorf TG"
4835;8553;"Hüttlingen"
4836;8553;"Eschikofen"
4837;8554;"Müllheim-Wigoltgn"
4838;8554;"Bonau"
4839;8554;"Bonau"
4840;8555;"Müllheim Dorf"
4841;8556;"Wigoltingen"
4842;8556;"Engwang"
4843;8556;"Illhart"
4844;8556;"Lamperswil TG"
4845;8558;"Raperswilen"
4846;8558;"Raperswilen"
4847;8560;"Märstetten"
4848;8560;"Märstetten"
4849;8561;"Ottoberg"
4850;8564;"Hefenhausen"
4851;8564;"Engwilen"
4852;8564;"Engwilen"
4853;8564;"Sonterswil"
4854;8564;"Wäldi"
4855;8564;"Lipperswil"
4856;8564;"Wagerswil"
4857;8564;"Hattenhausen"
4858;8564;"Gunterswilen"
4859;8565;"Hugelshofen"
4860;8566;"Neuwilen"
4861;8566;"Dotnacht"
4862;8566;"Ellighausen"
4863;8566;"Lippoldswilen"
4864;8570;"Weinfelden"
4865;8570;"Weinfelden"
4866;8572;"Berg TG"
4867;8572;"Andhausen"
4868;8572;"Graltshausen"
4869;8572;"Guntershausen Berg"
4870;8573;"Siegershausen"
4871;8573;"Alterswilen"
4872;8573;"Altishausen"
4873;8574;"Illighausen"
4874;8574;"Oberhofen TG"
4875;8574;"Lengwil"
4876;8574;"Dettighofen Lengw."
4877;8575;"Bürglen TG"
4878;8575;"Bürglen TG"
4879;8575;"Bürglen TG"
4880;8575;"Istighofen"
4881;8575;"Istighofen"
4882;8576;"Mauren TG"
4883;8577;"Schönholzerswilen"
4884;8577;"Schönholzerswilen"
4885;8580;"Amriswil"
4886;8580;"Amriswil"
4887;8580;"Amriswil"
4888;8580;"Sommeri"
4889;8580;"Hagenwil"
4890;8580;"Hagenwil"
4891;8580;"Hefenhofen"
4892;8580;"Biessenhofen"
4893;8581;"Schocherswil"
4894;8582;"Dozwil"
4895;8582;"Dozwil"
4896;8583;"Sulgen"
4897;8583;"Götighofen"
4898;8583;"Donzhausen"
4899;8584;"Leimbach TG"
4900;8584;"Opfershofen TG"
4901;8584;"Opfershofen TG"
4902;8585;"Mattwil"
4903;8585;"Happerswil"
4904;8585;"Langrickenbach"
4905;8585;"Zuben"
4906;8585;"Schönenbaumgarten"
4907;8585;"Herrenhof"
4908;8585;"Birwinken"
4909;8585;"Klarsreuti"
4910;8586;"Erlen"
4911;8586;"Andwil TG"
4912;8586;"Kümmertshausen"
4913;8586;"Kümmertshausen"
4914;8586;"Riedt b. Erlen"
4915;8586;"Buchackern"
4916;8586;"Engishofen"
4917;8586;"Ennetaach"
4918;8586;"Buch b. Kümmertshs"
4919;8587;"Oberaach"
4920;8588;"Zihlschlacht"
4921;8589;"Sitterdorf"
4922;8590;"Romanshorn"
4923;8590;"Romanshorn"
4924;8592;"Uttwil"
4925;8593;"Kesswil"
4926;8594;"Güttingen"
4927;8595;"Altnau"
4928;8596;"Scherzingen"
4929;8596;"Münsterlingen"
4930;8597;"Landschlacht"
4931;8598;"Bottighofen"
4932;8598;"Bottighofen"
4933;8599;"Salmsach"
4934;8600;"Dübendorf"
4935;8600;"Dübendorf"
4936;8600;"Dübendorf"
4937;8602;"Wangen ZH"
4938;8603;"Schwerzenbach"
4939;8603;"Schwerzenbach"
4940;8604;"Volketswil"
4941;8605;"Gutenswil"
4942;8606;"Nänikon"
4943;8606;"Greifensee"
4944;8607;"Aathal-Seegräben"
4945;8607;"Aathal-Seegräben"
4946;8608;"Bubikon"
4947;8608;"Bubikon"
4948;8610;"Uster"
4949;8614;"Bertschikon Gossau"
4950;8614;"Sulzbach"
4951;8615;"Wermatswil"
4952;8615;"Freudwil"
4953;8616;"Riedikon"
4954;8617;"Mönchaltorf"
4955;8617;"Mönchaltorf"
4956;8617;"Mönchaltorf"
4957;8618;"Oetwil am See"
4958;8620;"Wetzikon ZH"
4959;8623;"Wetzikon ZH"
4960;8623;"Wetzikon ZH"
4961;8624;"Grüt (Gossau ZH)"
4962;8624;"Grüt (Gossau ZH)"
4963;8625;"Gossau ZH"
4964;8626;"Ottikon"
4965;8627;"Grüningen"
4966;8627;"Grüningen"
4967;8627;"Grüningen"
4968;8630;"Rüti ZH"
4969;8630;"Rüti ZH"
4970;8632;"Tann"
4971;8633;"Wolfhausen"
4972;8633;"Wolfhausen"
4973;8634;"Hombrechtikon"
4974;8635;"Dürnten"
4975;8636;"Wald ZH"
4976;8636;"Wald ZH"
4977;8636;"Wald ZH"
4978;8637;"Laupen ZH"
4979;8637;"Laupen ZH"
4980;8638;"Goldingen"
4981;8640;"Rapperswil SG"
4982;8640;"Hurden"
4983;8645;"Jona"
4984;8646;"Wagen"
4985;8700;"Küsnacht ZH"
4986;8702;"Zollikon"
4987;8703;"Erlenbach ZH"
4988;8703;"Erlenbach ZH"
4989;8703;"Erlenbach ZH"
4990;8704;"Herrliberg"
4991;8706;"Meilen"
4992;8707;"Uetikon am See"
4993;8708;"Männedorf"
4994;8712;"Stäfa"
4995;8713;"Uerikon"
4996;8714;"Feldbach"
4997;8714;"Feldbach"
4998;8715;"Bollingen"
4999;8716;"Schmerikon"
5000;8717;"Benken SG"
5001;8717;"Benken SG"
5002;8718;"Schänis"
5003;8722;"Kaltbrunn"
5004;8722;"Kaltbrunn"
5005;8723;"Rufi"
5006;8723;"Maseltrangen"
5007;8723;"Maseltrangen"
5008;8725;"Ernetschwil"
5009;8725;"Gebertingen"
5010;8725;"Gebertingen"
5011;8726;"Ricken SG"
5012;8726;"Ricken SG"
5013;8727;"Walde SG"
5014;8730;"Uznach"
5015;8730;"Uznach"
5016;8730;"Uznach"
5017;8730;"Uznach"
5018;8732;"Neuhaus SG"
5019;8733;"Eschenbach SG"
5020;8734;"Ermenswil"
5021;8734;"Ermenswil"
5022;8735;"St. Gallenkappel"
5023;8735;"Rüeterswil"
5024;8737;"Gommiswald"
5025;8737;"Gommiswald"
5026;8738;"Uetliburg SG"
5027;8738;"Uetliburg SG"
5028;8739;"Rieden SG"
5029;8739;"Rieden SG"
5030;8750;"Glarus"
5031;8750;"Riedern"
5032;8750;"Klöntal"
5033;8750;"Klöntal"
5034;8751;"Urnerboden"
5035;8752;"Näfels"
5036;8753;"Mollis"
5037;8754;"Netstal"
5038;8754;"Netstal"
5039;8755;"Ennenda"
5040;8755;"Ennenda"
5041;8756;"Mitlödi"
5042;8757;"Filzbach"
5043;8758;"Obstalden"
5044;8762;"Schwanden GL"
5045;8762;"Schwändi GL"
5046;8762;"Sool"
5047;8765;"Engi"
5048;8766;"Matt"
5049;8767;"Elm"
5050;8772;"Nidfurn"
5051;8773;"Haslen GL"
5052;8774;"Leuggelbach"
5053;8775;"Luchsingen"
5054;8775;"Hätzingen"
5055;8777;"Diesbach GL"
5056;8777;"Betschwanden"
5057;8782;"Rüti GL"
5058;8783;"Linthal"
5059;8784;"Braunwald"
5060;8800;"Thalwil"
5061;8802;"Kilchberg ZH"
5062;8803;"Rüschlikon"
5063;8804;"Au ZH"
5064;8805;"Richterswil"
5065;8806;"Bäch SZ"
5066;8806;"Bäch SZ"
5067;8807;"Freienbach"
5068;8808;"Pfäffikon SZ"
5069;8810;"Horgen"
5070;8815;"Horgenberg"
5071;8816;"Hirzel"
5072;8816;"Hirzel"
5073;8820;"Wädenswil"
5074;8824;"Schönenberg ZH"
5075;8825;"Hütten"
5076;8825;"Hütten"
5077;8832;"Wollerau"
5078;8832;"Wollerau"
5079;8832;"Wollerau"
5080;8832;"Wilen b. Wollerau"
5081;8833;"Samstagern"
5082;8833;"Samstagern"
5083;8834;"Schindellegi"
5084;8834;"Schindellegi"
5085;8835;"Feusisberg"
5086;8836;"Bennau"
5087;8836;"Bennau"
5088;8836;"Bennau"
5089;8840;"Einsiedeln"
5090;8840;"Trachslau"
5091;8841;"Gross"
5092;8842;"Unteriberg"
5093;8842;"Unteriberg"
5094;8842;"Unteriberg"
5095;8843;"Oberiberg"
5096;8843;"Oberiberg"
5097;8844;"Euthal"
5098;8844;"Euthal"
5099;8845;"Studen SZ"
5100;8846;"Willerzell"
5101;8846;"Willerzell"
5102;8847;"Egg SZ"
5103;8847;"Egg SZ"
5104;8849;"Alpthal"
5105;8849;"Alpthal"
5106;8852;"Altendorf"
5107;8853;"Lachen SZ"
5108;8853;"Lachen SZ"
5109;8853;"Lachen SZ"
5110;8854;"Siebnen"
5111;8854;"Siebnen"
5112;8854;"Siebnen"
5113;8854;"Galgenen"
5114;8855;"Wangen SZ"
5115;8855;"Wangen SZ"
5116;8855;"Wangen SZ"
5117;8856;"Tuggen"
5118;8857;"Vorderthal"
5119;8858;"Innerthal"
5120;8862;"Schübelbach"
5121;8863;"Buttikon SZ"
5122;8864;"Reichenburg"
5123;8865;"Bilten"
5124;8866;"Ziegelbrücke"
5125;8866;"Ziegelbrücke"
5126;8867;"Niederurnen"
5127;8868;"Oberurnen"
5128;8872;"Weesen"
5129;8872;"Weesen"
5130;8872;"Weesen"
5131;8873;"Amden"
5132;8874;"Mühlehorn"
5133;8877;"Murg"
5134;8878;"Quinten"
5135;8880;"Walenstadt"
5136;8881;"Walenstadtberg"
5137;8881;"Tscherlach"
5138;8882;"Unterterzen"
5139;8883;"Quarten"
5140;8884;"Oberterzen"
5141;8885;"Mols"
5142;8886;"Mädris-Vermol"
5143;8887;"Mels"
5144;8888;"Heiligkreuz (Mels)"
5145;8888;"Heiligkreuz (Mels)"
5146;8888;"Heiligkreuz (Mels)"
5147;8889;"Plons"
5148;8890;"Flums"
5149;8890;"Flums"
5150;8892;"Berschis"
5151;8892;"Berschis"
5152;8893;"Flums Hochwiese"
5153;8893;"Flums Hochwiese"
5154;8894;"Flumserberg Saxli"
5155;8895;"Flumserberg Portel"
5156;8896;"Flumserberg Bergh"
5157;8896;"Flumserberg Bergh"
5158;8896;"Flumserberg Bergh"
5159;8897;"Flumserberg Theim"
5160;8898;"Flumserberg Tboden"
5161;8898;"Flumserberg Tboden"
5162;8902;"Urdorf"
5163;8902;"Urdorf"
5164;8903;"Birmensdorf ZH"
5165;8904;"Aesch ZH"
5166;8905;"Islisberg"
5167;8905;"Arni AG"
5168;8906;"Bonstetten"
5169;8907;"Wettswil"
5170;8908;"Hedingen"
5171;8909;"Zwillikon"
5172;8910;"Affoltern am Albis"
5173;8911;"Rifferswil"
5174;8912;"Obfelden"
5175;8913;"Ottenbach"
5176;8914;"Aeugst am Albis"
5177;8914;"Aeugstertal"
5178;8915;"Hausen am Albis"
5179;8916;"Jonen"
5180;8917;"Oberlunkhofen"
5181;8918;"Unterlunkhofen"
5182;8919;"Rottenschwil"
5183;8925;"Ebertswil"
5184;8926;"Kappel am Albis"
5185;8926;"Hauptikon"
5186;8926;"Uerzlikon"
5187;8932;"Mettmenstetten"
5188;8933;"Maschwanden"
5189;8934;"Knonau"
5190;8942;"Oberrieden"
5191;8951;"Fahrweid"
5192;8951;"Fahrweid"
5193;8951;"Fahrweid"
5194;8952;"Schlieren"
5195;8952;"Schlieren"
5196;8952;"Schlieren"
5197;8952;"Schlieren"
5198;8953;"Dietikon"
5199;8953;"Dietikon"
5200;8954;"Geroldswil"
5201;8955;"Oetwil a.d. Limmat"
5202;8956;"Killwangen"
5203;8957;"Spreitenbach"
5204;8962;"Bergdietikon"
5205;8964;"Rudolfstetten"
5206;8964;"Rudolfstetten"
5207;8965;"Berikon"
5208;8966;"Oberwil-Lieli"
5209;8967;"Widen"
5210;8967;"Widen"
5211;8967;"Widen"
5212;9000;"St. Gallen"
5213;9008;"St. Gallen"
5214;9008;"St. Gallen"
5215;9010;"St. Gallen"
5216;9011;"St. Gallen"
5217;9012;"St. Gallen"
5218;9012;"St. Gallen"
5219;9014;"St. Gallen"
5220;9014;"St. Gallen"
5221;9015;"St. Gallen"
5222;9015;"St. Gallen"
5223;9016;"St. Gallen"
5224;9030;"Abtwil SG"
5225;9030;"Abtwil SG"
5226;9030;"St. Josefen"
5227;9032;"Engelburg"
5228;9032;"Engelburg"
5229;9033;"Untereggen"
5230;9034;"Eggersriet"
5231;9034;"Eggersriet"
5232;9035;"Grub AR"
5233;9035;"Grub AR"
5234;9036;"Grub SG"
5235;9036;"Grub SG"
5236;9037;"Speicherschwendi"
5237;9037;"Speicherschwendi"
5238;9037;"Speicherschwendi"
5239;9037;"Speicherschwendi"
5240;9038;"Rehetobel"
5241;9038;"Rehetobel"
5242;9038;"Rehetobel"
5243;9042;"Speicher"
5244;9042;"Speicher"
5245;9042;"Speicher"
5246;9043;"Trogen"
5247;9043;"Trogen"
5248;9043;"Trogen"
5249;9043;"Trogen"
5250;9044;"Wald AR"
5251;9050;"Appenzell"
5252;9050;"Appenzell"
5253;9050;"Appenzell"
5254;9050;"Appenzell"
5255;9050;"Appenzell"
5256;9050;"Appenzell Eggerst."
5257;9050;"Appenzell Enggenh."
5258;9050;"Appenzell Meister."
5259;9050;"Appenzell Meister."
5260;9050;"Appenzell Steinegg"
5261;9050;"Appenzell Steinegg"
5262;9050;"Appenzell Schlatt"
5263;9050;"Appenzell Schlatt"
5264;9052;"Niederteufen"
5265;9052;"Niederteufen"
5266;9053;"Teufen AR"
5267;9053;"Teufen AR"
5268;9054;"Haslen AI"
5269;9055;"Bühler"
5270;9055;"Bühler"
5271;9055;"Bühler"
5272;9055;"Bühler"
5273;9056;"Gais"
5274;9056;"Gais"
5275;9056;"Gais"
5276;9057;"Weissbad"
5277;9057;"Weissbad"
5278;9057;"Schwende"
5279;9057;"Wasserauen"
5280;9058;"Brülisau"
5281;9058;"Brülisau"
5282;9058;"Brülisau"
5283;9062;"Lustmühle"
5284;9063;"Stein AR"
5285;9063;"Stein AR"
5286;9064;"Hundwil"
5287;9100;"Herisau"
5288;9100;"Herisau"
5289;9100;"Herisau"
5290;9100;"Herisau"
5291;9103;"Schwellbrunn"
5292;9103;"Schwellbrunn"
5293;9103;"Schwellbrunn"
5294;9103;"Schwellbrunn"
5295;9104;"Waldstatt"
5296;9104;"Waldstatt"
5297;9104;"Waldstatt"
5298;9105;"Schönengrund"
5299;9105;"Schönengrund"
5300;9105;"Schönengrund"
5301;9107;"Urnäsch"
5302;9107;"Urnäsch"
5303;9107;"Urnäsch"
5304;9107;"Urnäsch"
5305;9107;"Urnäsch"
5306;9107;"Urnäsch"
5307;9107;"Urnäsch"
5308;9108;"Gonten"
5309;9108;"Gonten"
5310;9108;"Gontenbad"
5311;9108;"Jakobsbad"
5312;9112;"Schachen b.Herisau"
5313;9113;"Degersheim"
5314;9113;"Degersheim"
5315;9113;"Degersheim"
5316;9113;"Degersheim"
5317;9114;"Hoffeld"
5318;9115;"Dicken"
5319;9116;"Wolfertswil"
5320;9116;"Wolfertswil"
5321;9122;"Mogelsberg"
5322;9122;"Mogelsberg"
5323;9122;"Ebersol"
5324;9123;"Nassen"
5325;9123;"Nassen"
5326;9125;"Brunnadern"
5327;9125;"Brunnadern"
5328;9126;"Necker"
5329;9126;"Necker"
5330;9127;"St. Peterzell"
5331;9127;"St. Peterzell"
5332;9200;"Gossau SG"
5333;9200;"Gossau SG"
5334;9200;"Gossau SG"
5335;9203;"Niederwil SG"
5336;9203;"Niederwil SG"
5337;9204;"Andwil SG"
5338;9204;"Andwil SG"
5339;9204;"Andwil SG"
5340;9205;"Waldkirch"
5341;9212;"Arnegg"
5342;9212;"Arnegg"
5343;9213;"Hauptwil"
5344;9213;"Hauptwil"
5345;9214;"Kradolf"
5346;9214;"Kradolf"
5347;9215;"Schönenberg TG"
5348;9215;"Buhwil"
5349;9216;"Heldswil"
5350;9216;"Heldswil"
5351;9216;"Hohentannen"
5352;9217;"Neukirch"
5353;9220;"Bischofszell"
5354;9220;"Bischofszell"
5355;9220;"Bischofszell"
5356;9220;"Bischofszell"
5357;9223;"Schweizersholz"
5358;9223;"Schweizersholz"
5359;9223;"Halden"
5360;9225;"Wilen (Gottshaus)"
5361;9225;"St. Pelagiberg"
5362;9230;"Flawil"
5363;9230;"Flawil"
5364;9230;"Flawil"
5365;9230;"Flawil"
5366;9231;"Egg (Flawil)"
5367;9240;"Uzwil"
5368;9240;"Uzwil"
5369;9240;"Niederglatt SG"
5370;9240;"Niederglatt SG"
5371;9242;"Oberuzwil"
5372;9242;"Oberuzwil"
5373;9242;"Oberuzwil"
5374;9243;"Jonschwil"
5375;9243;"Jonschwil"
5376;9244;"Niederuzwil"
5377;9244;"Niederuzwil"
5378;9245;"Oberbüren"
5379;9245;"Oberbüren"
5380;9245;"Sonnental"
5381;9245;"Sonnental"
5382;9246;"Niederbüren"
5383;9246;"Niederbüren"
5384;9247;"Henau"
5385;9248;"Bichwil"
5386;9249;"Algetshausen"
5387;9249;"Niederstetten"
5388;9249;"Oberstetten"
5389;9300;"Wittenbach"
5390;9300;"Wittenbach"
5391;9300;"Wittenbach"
5392;9300;"Wittenbach"
5393;9304;"Bernhardzell"
5394;9305;"Berg SG"
5395;9305;"Berg SG"
5396;9306;"Freidorf TG"
5397;9306;"Freidorf TG"
5398;9308;"Lömmenschwil"
5399;9308;"Lömmenschwil"
5400;9308;"Lömmenschwil"
5401;9308;"Lömmenschwil"
5402;9312;"Häggenschwil"
5403;9313;"Muolen"
5404;9313;"Muolen"
5405;9314;"Steinebrunn"
5406;9315;"Neukirch (Egnach)"
5407;9315;"Neukirch (Egnach)"
5408;9315;"Winden"
5409;9315;"Winden"
5410;9320;"Arbon"
5411;9320;"Arbon"
5412;9320;"Frasnacht"
5413;9320;"Frasnacht"
5414;9320;"Stachen"
5415;9320;"Stachen"
5416;9322;"Egnach"
5417;9322;"Egnach"
5418;9323;"Steinach"
5419;9325;"Roggwil TG"
5420;9326;"Horn"
5421;9326;"Horn"
5422;9327;"Tübach"
5423;9327;"Tübach"
5424;9400;"Rorschach"
5425;9400;"Rorschach"
5426;9402;"Mörschwil"
5427;9402;"Mörschwil"
5428;9402;"Mörschwil"
5429;9403;"Goldach"
5430;9404;"Rorschacherberg"
5431;9404;"Rorschacherberg"
5432;9404;"Rorschacherberg"
5433;9405;"Wienacht-Tobel"
5434;9405;"Wienacht-Tobel"
5435;9405;"Wienacht-Tobel"
5436;9405;"Wienacht-Tobel"
5437;9410;"Heiden"
5438;9410;"Heiden"
5439;9411;"Reute AR"
5440;9411;"Reute AR"
5441;9413;"Oberegg"
5442;9413;"Oberegg"
5443;9414;"Schachen b. Reute"
5444;9422;"Staad SG"
5445;9422;"Staad SG"
5446;9423;"Altenrhein"
5447;9424;"Rheineck"
5448;9424;"Rheineck"
5449;9425;"Thal"
5450;9425;"Thal"
5451;9425;"Thal"
